,CID,Group,1Depth
11982,57875,6,과학
11983,56610,6,과학
11984,56594,6,과학
11985,57802,6,과학
11986,57804,6,과학
11987,57806,6,과학
11988,57807,6,과학
11989,57800,6,과학
11990,56608,6,과학
11991,56604,6,과학
11992,57900,6,과학
11993,57896,6,과학
11994,57898,6,과학
11995,57893,6,과학
11996,57895,6,과학
11997,56597,6,과학
11998,57858,6,과학
11999,57855,6,과학
12000,56596,6,과학
12001,56603,6,과학
12002,57892,6,과학
12003,57890,6,과학
12004,57891,6,과학
12005,56602,6,과학
12006,57884,6,과학
12007,57886,6,과학
12008,57888,6,과학
12009,56605,6,과학
12010,57903,6,과학
12011,57905,6,과학
12012,57906,6,과학
12013,57908,6,과학
12014,57915,6,과학
12015,57901,6,과학
12016,57917,6,과학
12017,57919,6,과학
12018,72509,101,구텐베르크 원서
12019,72512,101,구텐베르크 원서
12020,38422,9,대학교재/전문서적
12021,38949,9,대학교재/전문서적
12022,41418,9,대학교재/전문서적
12023,41419,9,대학교재/전문서적
12024,41420,9,대학교재/전문서적
12025,41421,9,대학교재/전문서적
12026,41422,9,대학교재/전문서적
12027,41423,9,대학교재/전문서적
12028,41424,9,대학교재/전문서적
12029,41425,9,대학교재/전문서적
12030,41426,9,대학교재/전문서적
12031,41427,9,대학교재/전문서적
12032,41428,9,대학교재/전문서적
12033,41429,9,대학교재/전문서적
12034,41430,9,대학교재/전문서적
12035,41431,9,대학교재/전문서적
12036,41432,9,대학교재/전문서적
12037,46314,9,대학교재/전문서적
12038,46315,9,대학교재/전문서적
12039,46316,9,대학교재/전문서적
12040,46317,9,대학교재/전문서적
12041,46318,9,대학교재/전문서적
12042,46436,9,대학교재/전문서적
12043,46252,9,대학교재/전문서적
12044,46253,9,대학교재/전문서적
12045,46254,9,대학교재/전문서적
12046,46255,9,대학교재/전문서적
12047,46256,9,대학교재/전문서적
12048,46257,9,대학교재/전문서적
12049,45404,9,대학교재/전문서적
12050,45405,9,대학교재/전문서적
12051,45406,9,대학교재/전문서적
12052,45407,9,대학교재/전문서적
12053,45408,9,대학교재/전문서적
12054,45409,9,대학교재/전문서적
12055,45410,9,대학교재/전문서적
12056,45411,9,대학교재/전문서적
12057,45412,9,대학교재/전문서적
12058,45413,9,대학교재/전문서적
12059,45414,9,대학교재/전문서적
12060,45415,9,대학교재/전문서적
12061,45416,9,대학교재/전문서적
12062,45417,9,대학교재/전문서적
12063,45418,9,대학교재/전문서적
12064,45419,9,대학교재/전문서적
12065,45420,9,대학교재/전문서적
12066,45421,9,대학교재/전문서적
12067,46294,9,대학교재/전문서적
12068,46295,9,대학교재/전문서적
12069,46296,9,대학교재/전문서적
12070,46297,9,대학교재/전문서적
12071,46298,9,대학교재/전문서적
12072,46299,9,대학교재/전문서적
12073,46300,9,대학교재/전문서적
12074,46301,9,대학교재/전문서적
12075,46302,9,대학교재/전문서적
12076,46303,9,대학교재/전문서적
12077,46304,9,대학교재/전문서적
12078,46305,9,대학교재/전문서적
12079,46306,9,대학교재/전문서적
12080,46307,9,대학교재/전문서적
12081,46308,9,대학교재/전문서적
12082,46309,9,대학교재/전문서적
12083,46310,9,대학교재/전문서적
12084,46311,9,대학교재/전문서적
12085,46312,9,대학교재/전문서적
12086,46313,9,대학교재/전문서적
12087,46393,9,대학교재/전문서적
12088,46394,9,대학교재/전문서적
12089,46395,9,대학교재/전문서적
12090,46380,9,대학교재/전문서적
12091,46381,9,대학교재/전문서적
12092,46382,9,대학교재/전문서적
12093,46383,9,대학교재/전문서적
12094,46384,9,대학교재/전문서적
12095,46385,9,대학교재/전문서적
12096,46386,9,대학교재/전문서적
12097,46387,9,대학교재/전문서적
12098,46388,9,대학교재/전문서적
12099,46389,9,대학교재/전문서적
12100,46390,9,대학교재/전문서적
12101,46391,9,대학교재/전문서적
12102,46392,9,대학교재/전문서적
12103,46334,9,대학교재/전문서적
12104,46335,9,대학교재/전문서적
12105,46336,9,대학교재/전문서적
12106,46337,9,대학교재/전문서적
12107,46338,9,대학교재/전문서적
12108,46339,9,대학교재/전문서적
12109,46340,9,대학교재/전문서적
12110,46341,9,대학교재/전문서적
12111,46342,9,대학교재/전문서적
12112,46343,9,대학교재/전문서적
12113,46344,9,대학교재/전문서적
12114,46345,9,대학교재/전문서적
12115,46346,9,대학교재/전문서적
12116,46347,9,대학교재/전문서적
12117,46348,9,대학교재/전문서적
12118,46349,9,대학교재/전문서적
12119,46350,9,대학교재/전문서적
12120,46351,9,대학교재/전문서적
12121,46352,9,대학교재/전문서적
12122,46353,9,대학교재/전문서적
12123,46354,9,대학교재/전문서적
12124,46355,9,대학교재/전문서적
12125,46356,9,대학교재/전문서적
12126,46357,9,대학교재/전문서적
12127,46358,9,대학교재/전문서적
12128,46359,9,대학교재/전문서적
12129,46360,9,대학교재/전문서적
12130,46361,9,대학교재/전문서적
12131,46362,9,대학교재/전문서적
12132,46258,9,대학교재/전문서적
12133,46259,9,대학교재/전문서적
12134,46260,9,대학교재/전문서적
12135,46261,9,대학교재/전문서적
12136,46262,9,대학교재/전문서적
12137,46263,9,대학교재/전문서적
12138,46264,9,대학교재/전문서적
12139,46265,9,대학교재/전문서적
12140,46266,9,대학교재/전문서적
12141,46267,9,대학교재/전문서적
12142,46268,9,대학교재/전문서적
12143,46269,9,대학교재/전문서적
12144,46270,9,대학교재/전문서적
12145,46271,9,대학교재/전문서적
12146,46272,9,대학교재/전문서적
12147,46273,9,대학교재/전문서적
12148,46274,9,대학교재/전문서적
12149,46275,9,대학교재/전문서적
12150,46319,9,대학교재/전문서적
12151,46320,9,대학교재/전문서적
12152,46321,9,대학교재/전문서적
12153,46322,9,대학교재/전문서적
12154,46323,9,대학교재/전문서적
12155,46324,9,대학교재/전문서적
12156,46325,9,대학교재/전문서적
12157,46326,9,대학교재/전문서적
12158,46327,9,대학교재/전문서적
12159,46328,9,대학교재/전문서적
12160,46329,9,대학교재/전문서적
12161,46330,9,대학교재/전문서적
12162,46331,9,대학교재/전문서적
12163,46332,9,대학교재/전문서적
12164,46333,9,대학교재/전문서적
12165,46276,9,대학교재/전문서적
12166,46277,9,대학교재/전문서적
12167,46278,9,대학교재/전문서적
12168,46279,9,대학교재/전문서적
12169,46280,9,대학교재/전문서적
12170,46281,9,대학교재/전문서적
12171,46282,9,대학교재/전문서적
12172,46283,9,대학교재/전문서적
12173,46284,9,대학교재/전문서적
12174,46285,9,대학교재/전문서적
12175,46286,9,대학교재/전문서적
12176,46287,9,대학교재/전문서적
12177,46288,9,대학교재/전문서적
12178,46289,9,대학교재/전문서적
12179,46290,9,대학교재/전문서적
12180,46291,9,대학교재/전문서적
12181,46292,9,대학교재/전문서적
12182,46293,9,대학교재/전문서적
12183,46363,9,대학교재/전문서적
12184,46364,9,대학교재/전문서적
12185,46365,9,대학교재/전문서적
12186,46366,9,대학교재/전문서적
12187,46367,9,대학교재/전문서적
12188,46368,9,대학교재/전문서적
12189,46369,9,대학교재/전문서적
12190,46370,9,대학교재/전문서적
12191,46371,9,대학교재/전문서적
12192,46372,9,대학교재/전문서적
12193,46373,9,대학교재/전문서적
12194,46374,9,대학교재/전문서적
12195,46375,9,대학교재/전문서적
12196,46376,9,대학교재/전문서적
12197,46377,9,대학교재/전문서적
12198,46378,9,대학교재/전문서적
12199,46379,9,대학교재/전문서적
12200,46396,9,대학교재/전문서적
12201,46397,9,대학교재/전문서적
12202,46398,9,대학교재/전문서적
12203,46399,9,대학교재/전문서적
12204,46400,9,대학교재/전문서적
12205,46401,9,대학교재/전문서적
12206,46402,9,대학교재/전문서적
12207,46403,9,대학교재/전문서적
12208,46404,9,대학교재/전문서적
12209,46405,9,대학교재/전문서적
12210,46406,9,대학교재/전문서적
12211,46407,9,대학교재/전문서적
12212,46227,9,대학교재/전문서적
12213,46228,9,대학교재/전문서적
12214,46229,9,대학교재/전문서적
12215,46230,9,대학교재/전문서적
12216,46231,9,대학교재/전문서적
12217,46232,9,대학교재/전문서적
12218,46233,9,대학교재/전문서적
12219,46234,9,대학교재/전문서적
12220,46235,9,대학교재/전문서적
12221,46236,9,대학교재/전문서적
12222,46237,9,대학교재/전문서적
12223,46238,9,대학교재/전문서적
12224,46239,9,대학교재/전문서적
12225,46240,9,대학교재/전문서적
12226,46250,9,대학교재/전문서적
12227,46251,9,대학교재/전문서적
12228,46241,9,대학교재/전문서적
12229,46242,9,대학교재/전문서적
12230,46243,9,대학교재/전문서적
12231,46244,9,대학교재/전문서적
12232,46245,9,대학교재/전문서적
12233,46246,9,대학교재/전문서적
12234,46247,9,대학교재/전문서적
12235,46248,9,대학교재/전문서적
12236,46249,9,대학교재/전문서적
12237,46218,9,대학교재/전문서적
12238,46219,9,대학교재/전문서적
12239,46220,9,대학교재/전문서적
12240,46221,9,대학교재/전문서적
12241,46222,9,대학교재/전문서적
12242,46223,9,대학교재/전문서적
12243,46224,9,대학교재/전문서적
12244,46225,9,대학교재/전문서적
12245,46226,9,대학교재/전문서적
12246,38825,9,대학교재/전문서적
12247,40983,9,대학교재/전문서적
12248,40984,9,대학교재/전문서적
12249,40985,9,대학교재/전문서적
12250,40986,9,대학교재/전문서적
12251,41652,9,대학교재/전문서적
12252,40987,9,대학교재/전문서적
12253,40988,9,대학교재/전문서적
12254,40989,9,대학교재/전문서적
12255,38826,9,대학교재/전문서적
12256,40974,9,대학교재/전문서적
12257,47087,9,대학교재/전문서적
12258,44859,9,대학교재/전문서적
12259,44832,9,대학교재/전문서적
12260,44833,9,대학교재/전문서적
12261,44834,9,대학교재/전문서적
12262,44835,9,대학교재/전문서적
12263,44836,9,대학교재/전문서적
12264,58071,9,대학교재/전문서적
12265,40972,9,대학교재/전문서적
12266,44860,9,대학교재/전문서적
12267,44826,9,대학교재/전문서적
12268,44827,9,대학교재/전문서적
12269,44828,9,대학교재/전문서적
12270,44829,9,대학교재/전문서적
12271,44830,9,대학교재/전문서적
12272,44831,9,대학교재/전문서적
12273,44848,9,대학교재/전문서적
12274,44849,9,대학교재/전문서적
12275,44850,9,대학교재/전문서적
12276,40976,9,대학교재/전문서적
12277,41896,9,대학교재/전문서적
12278,40978,9,대학교재/전문서적
12279,40973,9,대학교재/전문서적
12280,44812,9,대학교재/전문서적
12281,44813,9,대학교재/전문서적
12282,44814,9,대학교재/전문서적
12283,44815,9,대학교재/전문서적
12284,44816,9,대학교재/전문서적
12285,44817,9,대학교재/전문서적
12286,44818,9,대학교재/전문서적
12287,44851,9,대학교재/전문서적
12288,44861,9,대학교재/전문서적
12289,44858,9,대학교재/전문서적
12290,47068,9,대학교재/전문서적
12291,46465,9,대학교재/전문서적
12292,44819,9,대학교재/전문서적
12293,44820,9,대학교재/전문서적
12294,44821,9,대학교재/전문서적
12295,44822,9,대학교재/전문서적
12296,44823,9,대학교재/전문서적
12297,44824,9,대학교재/전문서적
12298,44825,9,대학교재/전문서적
12299,44852,9,대학교재/전문서적
12300,46444,9,대학교재/전문서적
12301,40971,9,대학교재/전문서적
12302,40975,9,대학교재/전문서적
12303,44837,9,대학교재/전문서적
12304,44838,9,대학교재/전문서적
12305,44839,9,대학교재/전문서적
12306,44840,9,대학교재/전문서적
12307,44841,9,대학교재/전문서적
12308,44842,9,대학교재/전문서적
12309,44843,9,대학교재/전문서적
12310,44844,9,대학교재/전문서적
12311,44845,9,대학교재/전문서적
12312,44846,9,대학교재/전문서적
12313,44847,9,대학교재/전문서적
12314,40977,9,대학교재/전문서적
12315,38827,9,대학교재/전문서적
12316,40941,9,대학교재/전문서적
12317,40940,9,대학교재/전문서적
12318,40939,9,대학교재/전문서적
12319,38828,9,대학교재/전문서적
12320,40648,9,대학교재/전문서적
12321,40931,9,대학교재/전문서적
12322,40938,9,대학교재/전문서적
12323,57075,9,대학교재/전문서적
12324,40928,9,대학교재/전문서적
12325,41463,9,대학교재/전문서적
12326,40936,9,대학교재/전문서적
12327,40930,9,대학교재/전문서적
12328,40932,9,대학교재/전문서적
12329,40935,9,대학교재/전문서적
12330,40937,9,대학교재/전문서적
12331,40933,9,대학교재/전문서적
12332,40929,9,대학교재/전문서적
12333,40996,9,대학교재/전문서적
12334,38829,9,대학교재/전문서적
